"Zipcode","ZipCodeType","City","State","Lat","Long","TaxReturnsFiled","EstimatedPopulation","TotalWages","averageWage"
"10005","STANDARD","NEW YORK","NY",40.71,-73.99,4697,6293,791578339,"125787.12"
"10006","STANDARD","NEW YORK","NY",40.71,-73.99,2236,2849,240075649," 84266.64"
"10007","STANDARD","NEW YORK","NY",40.71,-73.99,3551,5396,1143186856,"211858.20"
"10008","PO BOX","NEW YORK","NY",40.71,-73.99,550,732,27103411," 37026.52"
"10009","STANDARD","NEW YORK","NY",40.71,-73.99,31275,42731,1572036810," 36789.14"
"10010","STANDARD","NEW YORK","NY",40.71,-73.99,17401,22785,2084544435," 91487.58"
"10011","STANDARD","NEW YORK","NY",40.71,-73.99,30434,38784,1264531973," 32604.48"
"10012","STANDARD","NEW YORK","NY",40.71,-73.99,13415,17738,1529644615," 86235.46"
"10013","STANDARD","NEW YORK","NY",40.71,-73.99,15981,24199,450956340," 18635.33"
"10016","STANDARD","NEW YORK","NY",40.71,-73.99,31673,40683,1412438620," 34718.15"
"10017","STANDARD","NEW YORK","NY",40.71,-73.99,15803,19975,1685441363," 84377.54"
"10018","STANDARD","NEW YORK","NY",40.71,-73.99,4416,5928,810026753,"136644.19"
"10020","STANDARD","NEW YORK","NY",40.71,-73.99,1134,1926,207363546,"107665.39"
"10021","STANDARD","NEW YORK","NY",40.77,-73.95,29820,42627,1022024689," 23975.99"
"10022","STANDARD","NEW YORK","NY",40.71,-73.99,20815,29014,731534552," 25213.16"
"10023","STANDARD","NEW YORK","NY",40.71,-73.99,34334,48044,1270483799," 26444.17"
"10024","STANDARD","NEW YORK","NY",40.71,-73.99,31925,47261,1108944328," 23464.26"
"10025","STANDARD","NEW YORK","NY",40.71,-73.99,47778,70190,1675737238," 23874.30"
"10026","STANDARD","NEW YORK","NY",40.71,-73.99,16054,24221,647150670," 26718.58"
"10027","STANDARD","NEW YORK","NY",40.71,-73.99,25372,37948,918919244," 24215.22"
"10028","STANDARD","NEW YORK","NY",40.71,-73.99,25557,36525,964357485," 26402.67"
"10029","STANDARD","NEW YORK","NY",40.71,-73.99,31490,48403,1050141146," 21695.79"
"10030","STANDARD","NEW YORK","NY",40.71,-73.99,11541,17771,345769267," 19456.94"
"10031","STANDARD","NEW YORK","NY",40.71,-73.99,26900,40901,718068721," 17556.26"
"10032","STANDARD","NEW YORK","NY",40.71,-73.99,29755,45758,754754912," 16494.49"
"10033","STANDARD","NEW YORK","NY",40.71,-73.99,30134,45474,881087274," 19375.63"
"10034","STANDARD","NEW YORK","NY",40.71,-73.99,20855,32614,604187876," 18525.41"
"02478","STANDARD","BELMONT","MA",42.39,-71.18,12132,21169,955500316," 45136.77"
"02445","STANDARD","BROOKLINE","MA",42.32,-71.14,10219,16149,871688763," 53977.88"
"02446","STANDARD","BROOKLINE","MA",42.32,-71.14,14601,21302,1038890274," 48769.61"
"02420","STANDARD","LEXINGTON","MA",42.44,-71.23,7062,13148,741054557," 56362.53"
"02421","STANDARD","LEXINGTON","MA",42.44,-71.23,8122,15237,791322042," 51934.24"
"02492","STANDARD","NEEDHAM","MA",42.28,-71.24,9394,17587,1060369022," 60292.77"
"02494","STANDARD","NEEDHAM HEIGHTS","MA",42.28,-71.24,4334,7910,368848894," 46630.71"
"02458","STANDARD","NEWTON","MA",42.33,-71.2,6418,10355,498332466," 48124.82"
"02459","STANDARD","NEWTON CENTER","MA",42.31,-71.19,9031,16153,906510839," 56120.28"
"02460","STANDARD","NEWTONVILLE","MA",42.35,-71.2,4687,7764,361543245," 46566.62"
"02461","STANDARD","NEWTON HIGHLANDS","MA",42.31,-71.2,3521,6253,358055277," 57261.36"
"02462","STANDARD","NEWTON LOWER FALLS","MA",42.33,-71.25,689,1184,50636755," 42767.53"
"02464","STANDARD","NEWTON UPPER FALLS","MA",42.31,-71.22,1539,2480,93569510," 37729.64"
"02465","STANDARD","WEST NEWTON","MA",42.35,-71.22,5887,10288,583545368," 56720.97"
"02466","STANDARD","AUBURNDALE","MA",42.34,-71.24,3366,5838,255483758," 43762.21"
"02467","STANDARD","CHESTNUT HILL","MA",42.31,-71.16,7725,13071,812720425," 62177.37"
"02468","STANDARD","WABAN","MA",42.32,-71.23,2772,5140,339797445," 66108.45"
"02451","STANDARD","WALTHAM","MA",42.38,-71.24,9097,14526,491563149," 33840.23"
"02452","STANDARD","WALTHAM","MA",42.38,-71.24,6253,9731,321542033," 33043.06"
"02453","STANDARD","WALTHAM","MA",42.38,-71.24,13382,20076,608496212," 30309.63"
"02454","PO BOX","WALTHAM","MA",42.38,-71.24,348,473,10362378," 21907.78"
"02472","STANDARD","WATERTOWN","MA",42.36,-71.17,17710,26221,892807332," 34049.32"
"02481","STANDARD","WELLESLEY HILLS","MA",42.31,-71.27,6960,13012,1359908283,"104511.86"
"02482","STANDARD","WELLESLEY","MA",42.3,-71.28,4782,8821,725439303," 82240.03"
"02493","STANDARD","WESTON","MA",42.36,-71.26,5417,9839,1150142875,"116896.32"
"02184","STANDARD","BRAINTREE","MA",42.2,-71,17935,30406,941914537," 30977.92"
"02186","STANDARD","MILTON","MA",42.24,-71.08,12912,22628,1001964272," 44279.84"
"02169","STANDARD","QUINCY","MA",42.26,-71,28140,43214,1238343865," 28656.08"
"02170","STANDARD","QUINCY","MA",42.26,-71,10181,16193,417072030," 25756.32"
"02171","STANDARD","QUINCY","MA",42.26,-71,10118,15503,471739743," 30428.93"
"02269","PO BOX","QUINCY","MA",42.26,-71,306,426,10946967," 25697.11"
"02188","STANDARD","WEYMOUTH","MA",42.2,-70.94,7491,12116,342621794," 28278.46"
"02189","STANDARD","EAST WEYMOUTH","MA",42.2,-70.94,7242,11769,324178175," 27545.09"
"02190","STANDARD","SOUTH WEYMOUTH","MA",42.2,-70.94,8381,13851,412748129," 29799.16"
"02191","STANDARD","NORTH WEYMOUTH","MA",42.2,-70.94,4523,7287,199695113," 27404.30"
"01718","STANDARD","VILLAGE OF NAGOG WOODS","MA",42.51,-71.41,306,580,23316067," 40200.12"
"01719","STANDARD","BOXBOROUGH","MA",42.5,-71.5,2581,4749,212380442," 44721.09"
"01720","STANDARD","ACTON","MA",42.48,-71.46,9967,19114,917472012," 48000.00"
"02474","STANDARD","ARLINGTON","MA",42.41,-71.16,13880,22275,838343474," 37636.07"
"02476","STANDARD","ARLINGTON","MA",42.41,-71.16,8505,14383,585309228," 40694.52"
"02150","STANDARD","CHELSEA","MA",42.39,-71.03,14659,23718,451124760," 19020.35"
"02149","STANDARD","EVERETT","MA",42.4,-71.05,18742,30367,612913534," 20183.54"
"02152","STANDARD","WINTHROP","MA",42.37,-70.98,8929,14181,397723233," 28046.20"
"02151","STANDARD","REVERE","MA",42.41,-70.99,24321,38954,817248740," 20979.84"
"02148","STANDARD","MALDEN","MA",42.43,-71.05,29313,47104,1135121207," 24098.19"
"02176","STANDARD","MELROSE","MA",42.45,-71.05,13768,23311,809527855," 34727.29"
"02155","STANDARD","MEDFORD","MA",42.42,-71.1,28812,44783,1320430597," 29485.09"
"02143","STANDARD","SOMERVILLE","MA",42.39,-71.1,13983,18622,593097281," 31849.28"
"02144","STANDARD","SOMERVILLE","MA",42.39,-71.1,13800,18051,665824100," 36885.72"
"02145","STANDARD","SOMERVILLE","MA",42.39,-71.1,12724,18704,460150998," 24601.74"
"02180","STANDARD","STONEHAM","MA",42.47,-71.09,11515,19086,590223756," 30924.43"
"01913","STANDARD","AMESBURY","MA",42.85,-70.92,8287,14037,413947797," 29489.76"
"01810","STANDARD","ANDOVER","MA",42.65,-71.14,16462,30346,1580077483," 52068.72"
"01430","STANDARD","ASHBURNHAM","MA",42.63,-71.9,2914,5364,140443240," 26182.56"
"01431","STANDARD","ASHBY","MA",42.68,-71.81,1508,2749,69220520," 25180.25"
"01721","STANDARD","ASHLAND","MA",42.25,-71.46,8260,14769,564386680," 38214.28"
"01501","STANDARD","AUBURN","MA",42.2,-71.83,8341,14232,392017225," 27544.77"
"02322","STANDARD","AVON","MA",42.11,-71.03,2294,3831,98754584," 25777.76"
"01432","STANDARD","AYER","MA",42.56,-71.58,3632,6017,166253356," 27630.61"
"01436","STANDARD","BALDWINVILLE","MA",42.6,-72.07,1381,2457,53840371," 21913.05"
"02630","STANDARD","BARNSTABLE","MA",41.7,-70.3,1150,1895,50715110," 26762.59"
"01730","STANDARD","BEDFORD","MA",42.48,-71.26,6588,11940,472027119," 39533.26"
"01731","STANDARD","HANSCOM AFB","MA",42.46,-71.28,596,1343,28379331," 21131.30"
"02019","STANDARD","BELLINGHAM","MA",42.09,-71.47,8331,14707,436408085," 29673.49"
"01503","STANDARD","BERLIN","MA",42.38,-71.63,1402,2462,88697507," 36026.61"
"01915","STANDARD","BEVERLY","MA",42.55,-70.84,18857,31324,1018589958," 32517.88"
"01821","STANDARD","BILLERICA","MA",42.55,-71.26,15356,26961,813476069," 30172.33"
"01504","STANDARD","BLACKSTONE","MA",42.01,-71.5,4456,7808,198647907," 25441.59"
"01740","STANDARD","BOLTON","MA",42.43,-71.6,2293,4456,228442687," 51266.31"
"02108","STANDARD","BOSTON","MA",42.35,-71.06,2348,3312,388783474,"117386.31"
"02109","STANDARD","BOSTON","MA",42.35,-71.06,2966,4145,284385612," 68609.32"
"02110","STANDARD","BOSTON","MA",42.35,-71.06,2950,4313,231268950," 53621.37"
"02111","STANDARD","BOSTON","MA",42.35,-71.06,2964,4467,315024986," 70522.72"
"02112","PO BOX","BOSTON","MA",42.35,-71.06,306,417,9674464," 23200.15"
"02113","STANDARD","BOSTON","MA",42.35,-71.06,4124,4799,229434216," 47808.76"
"02114","STANDARD","BOSTON","MA",42.35,-71.06,6447,8116,551322326," 67930.30"
"02115","STANDARD","BOSTON","MA",42.35,-71.06,7970,9923,460529282," 46410.29"
"02116","STANDARD","BOSTON","MA",42.35,-71.06,10214,13687,1351420353," 98737.51"
"02117","PO BOX","BOSTON","MA",42.35,-71.06,309,396,13001966," 32833.25"
"02118","STANDARD","BOSTON","MA",42.35,-71.06,12160,16795,893323735," 53189.86"
"02119","STANDARD","ROXBURY","MA",42.35,-71.06,11195,17302,323494957," 18696.97"
"02120","STANDARD","ROXBURY CROSSING","MA",42.35,-71.06,4992,7048,138391265," 19635.54"
"02121","STANDARD","DORCHESTER","MA",42.35,-71.06,10281,16415,265819434," 16193.69"
"02122","STANDARD","DORCHESTER","MA",42.35,-71.06,10504,16592,367358854," 22140.72"
"02123","PO BOX","BOSTON","MA",42.35,-71.06,270,359,9359735," 26071.69"
"02124","STANDARD","DORCHESTER CENTER","MA",42.35,-71.06,21343,33570,728309811," 21695.26"
"02125","STANDARD","DORCHESTER","MA",42.35,-71.06,14981,22994,501492850," 21809.73"
"02126","STANDARD","MATTAPAN","MA",42.26,-71.1,12276,19266,399176436," 20719.22"
"02127","STANDARD","BOSTON","MA",42.35,-71.06,17811,24051,945515117," 39312.92"
"02128","STANDARD","BOSTON","MA",42.35,-71.06,17518,27419,545015569," 19877.30"
"02129","STANDARD","CHARLESTOWN","MA",42.38,-71.06,9245,13311,726941650," 54612.10"
"02130","STANDARD","JAMAICA PLAIN","MA",42.3,-71.11,19207,27060,930225860," 34376.42"
"02131","STANDARD","ROSLINDALE","MA",42.28,-71.13,15098,23881,637197973," 26682.21"
"02132","STANDARD","WEST ROXBURY","MA",42.28,-71.16,13457,21756,751009680," 34519.66"
"02134","STANDARD","ALLSTON","MA",42.35,-71.13,9592,12051,310662266," 25778.96"
"02135","STANDARD","BRIGHTON","MA",42.35,-71.15,21268,27370,855471186," 31255.80"
"02136","STANDARD","HYDE PARK","MA",42.26,-71.11,14261,23209,549863633," 23691.83"
"02163","STANDARD","BOSTON","MA",42.35,-71.06,630,723,46464955," 64266.88"
"02196","PO BOX","BOSTON","MA",42.35,-71.06,521,780,56979484," 73050.62"
"02199","STANDARD","BOSTON","MA",42.35,-71.06,926,1239,131945542,"106493.58"
"02205","PO BOX","BOSTON","MA",42.35,-71.06,1063,1513,36858731," 24361.36"
"02210","STANDARD","BOSTON","MA",42.35,-71.06,1130,1495,125277777," 83797.84"
"02215","STANDARD","BOSTON","MA",42.35,-71.06,6084,7098,288003972," 40575.37"
"01921","STANDARD","BOXFORD","MA",42.67,-70.98,3837,7331,381701356," 52066.75"
"01505","STANDARD","BOYLSTON","MA",42.35,-71.73,2235,3993,154598338," 38717.34"
"02020","PO BOX","BRANT ROCK","MA",42.08,-70.64,416,661,19450731," 29426.22"
"02631","STANDARD","BREWSTER","MA",41.76,-70.08,5179,8575,167998522," 19591.66"
"02324","STANDARD","BRIDGEWATER","MA",41.98,-70.97,10960,19223,572230266," 29768.00"
"02301","STANDARD","BROCKTON","MA",42.08,-71.02,26639,44024,893244392," 20289.94"
"02302","STANDARD","BROCKTON","MA",42.08,-71.02,14983,25132,542792129," 21597.65"
"02303","PO BOX","BROCKTON","MA",42.08,-71.02,700,1124,22756824," 20246.28"
"01506","STANDARD","BROOKFIELD","MA",42.21,-72.1,1665,2920,68732705," 23538.60"
"02327","PO BOX","BRYANTVILLE","MA",42.06,-70.8,328,526,11061702," 21029.85"
"01803","STANDARD","BURLINGTON","MA",42.5,-71.2,12671,22104,728010164," 32935.68"
"02532","STANDARD","BUZZARDS BAY","MA",41.75,-70.61,5340,8780,209927645," 23909.75"
"02542","STANDARD","BUZZARDS BAY","MA",41.75,-70.61,269,581,9999157," 17210.25"
"01922","STANDARD","BYFIELD","MA",42.75,-70.93,1555,2848,99724975," 35015.79"
"02138","STANDARD","CAMBRIDGE","MA",42.37,-71.11,15668,21578,1027911979," 47637.04"
"02139","STANDARD","CAMBRIDGE","MA",42.37,-71.11,19543,25969,971287414," 37401.80"
"02140","STANDARD","CAMBRIDGE","MA",42.37,-71.11,9746,14277,528814265," 37039.59"
"02141","STANDARD","CAMBRIDGE","MA",42.37,-71.11,6125,8418,310303911," 36861.95"
"02142","STANDARD","CAMBRIDGE","MA",42.37,-71.11,1504,2011,109677520," 54538.80"
